Y	4966210	3
Y	4966211	3
Y	4966212	3
Y	4966213	3
Y	4966214	3
Y	4966215	4
Y	4966216	4
Y	4966217	4
Y	4966218	4
Y	4966219	4
Y	4966220	4
Y	4966221	4
Y	4966222	4
Y	4966223	4
Y	4966224	5
Y	4966225	5
Y	4966226	5
Y	4966227	5
Y	4966228	5
Y	4966229	5
Y	4966230	5
Y	4966231	5
Y	4966232	5
Y	4966233	5
Y	4966234	5
Y	4966235	5
Y	4966236	5
Y	4966237	5
Y	4966238	7
Y	4966239	7
Y	4966240	8
Y	4966241	8
Y	4966242	8
Y	4966243	8
Y	4966244	8
Y	4966245	8
Y	4966246	8
Y	4966247	8
Y	4966248	8
Y	4966249	8
Y	4966250	8
Y	4966251	8
Y	4966252	9
Y	4966253	9
Y	4966254	9
Y	4966255	9
Y	4966256	9
Y	4966257	9
Y	4966258	9
Y	4966259	9
Y	4966260	9
Y	4966261	9
Y	4966262	9
Y	4966263	9
Y	4966264	9
Y	4966265	9
Y	4966266	9
Y	4966267	9
Y	4966268	9
Y	4966269	9
Y	4966270	9
Y	4966271	9
Y	4966272	9
Y	4966273	9
Y	4966274	9
Y	4966275	9
Y	4966276	9
Y	4966277	9
Y	4966278	9
Y	4966279	9
Y	4966280	9
Y	4966281	9
Y	4966282	9
Y	4966283	9
Y	4966284	9
Y	4966285	9
Y	4966286	9
Y	4966287	9
Y	4966288	9
Y	4966289	9
Y	4966290	9
Y	4966291	9
Y	4966292	9
Y	4966293	9
Y	4966294	9
Y	4966295	9
Y	4966296	7
Y	4966297	7
Y	4966298	7
Y	4966299	7
Y	4966300	7
Y	4966301	7
Y	4966302	7
Y	4966303	7
Y	4966304	7
Y	4966305	7
Y	4966306	6
Y	4966307	6
Y	4966308	6
Y	4966309	6
Y	4966310	6
Y	4966311	6
Y	4966312	6
Y	4966313	6
Y	4966314	6
Y	4966315	6
Y	4966316	5
Y	4966317	5
Y	4966318	5
Y	4966319	5
Y	4966320	5
Y	4966321	5
Y	4966322	5
Y	4966323	5
Y	4966324	5
Y	4966325	4
Y	4966326	4
Y	4966327	4
Y	4966328	4
Y	4966329	4
Y	4966330	4
Y	4966331	4
Y	4966332	4
Y	4966333	4
Y	4966334	4
Y	4966335	4
Y	4966336	4
Y	4966337	4
Y	4966338	4
Y	4966339	2
Y	4966340	2
Y	4966341	1
Y	4966342	1
Y	4966343	1
Y	4966344	1
Y	4966345	1
Y	4966346	1
Y	4966347	1
Y	4966348	1
Y	4966349	1
Y	4966350	1
Y	4966351	1
Y	4966352	1
Y	4966429	1
Y	4966430	1
Y	4966431	1
Y	4966432	1
Y	4966433	1
Y	4966434	1
Y	4966435	1
Y	4966436	1
Y	4966437	1
Y	4966438	1
Y	4966439	1
Y	4966440	1
Y	4966441	1
Y	4966442	2
Y	4966443	2
Y	4966444	3
Y	4966445	4
Y	4966446	4
Y	4966447	4
Y	4966448	5
Y	4966449	5
Y	4966450	5
Y	4966451	5
Y	4966452	5
Y	4966453	5
Y	4966454	6
Y	4966455	9
Y	4966456	10
Y	4966457	10
Y	4966458	10
Y	4966459	10
Y	4966460	10
Y	4966461	10
Y	4966462	11
Y	4966463	11
Y	4966464	11
Y	4966465	12
Y	4966466	12
Y	4966467	12
Y	4966468	12
Y	4966469	12
Y	4966470	12
Y	4966471	12
Y	4966472	12
Y	4966473	13
Y	4966474	13
Y	4966475	13
Y	4966476	13
Y	4966477	13
Y	4966478	13
Y	4966479	13
Y	4966480	13
Y	4966481	14
Y	4966482	15
Y	4966483	15
Y	4966484	15
Y	4966485	15
Y	4966486	15
Y	4966487	16
Y	4966488	16
Y	4966489	16
Y	4966490	16
Y	4966491	16
Y	4966492	16
Y	4966493	16
Y	4966494	16
Y	4966495	17
Y	4966496	17
Y	4966497	18
Y	4966498	18
Y	4966499	18
Y	4966500	19
Y	4966501	19
Y	4966502	19
Y	4966503	19
Y	4966504	19
Y	4966505	20
Y	4966506	20
Y	4966507	20
Y	4966508	20
Y	4966509	20
Y	4966510	21
Y	4966511	22
Y	4966512	22
Y	4966513	22
Y	4966514	22
Y	4966515	22
Y	4966516	22
Y	4966517	22
Y	4966518	22
Y	4966519	22
Y	4966520	22
Y	4966521	22
Y	4966522	22
Y	4966523	22
Y	4966524	22
Y	4966525	22
Y	4966526	22
Y	4966527	22
Y	4966528	23
Y	4966529	23
Y	4966530	22
Y	4966531	22
Y	4966532	22
Y	4966533	22
Y	4966534	22
Y	4966535	22
Y	4966536	22
Y	4966537	22
Y	4966538	22
Y	4966539	22
Y	4966540	22
Y	4966541	22
Y	4966542	23
Y	4966543	23
Y	4966544	23
Y	4966545	22
Y	4966546	21
Y	4966547	21
Y	4966548	21
Y	4966549	20
Y	4966550	20
Y	4966551	20
Y	4966552	20
Y	4966553	20
Y	4966554	20
Y	4966555	19
Y	4966556	16
Y	4966557	15
Y	4966558	15
Y	4966559	15
Y	4966560	16
Y	4966561	16
Y	4966562	17
Y	4966563	16
Y	4966564	17
Y	4966565	17
Y	4966566	16
Y	4966567	17
Y	4966568	17
Y	4966569	17
Y	4966570	17
Y	4966571	17
Y	4966572	17
Y	4966573	17
Y	4966574	16
Y	4966575	16
Y	4966576	16
Y	4966577	16
Y	4966578	16
Y	4966579	17
Y	4966580	17
Y	4966581	18
Y	4966582	17
Y	4966583	18
Y	4966584	18
Y	4966585	18
Y	4966586	18
Y	4966587	18
Y	4966588	17
Y	4966589	17
Y	4966590	17
Y	4966591	17
Y	4966592	17
Y	4966593	17
Y	4966594	17
Y	4966595	17
Y	4966596	16
Y	4966597	16
Y	4966598	15
Y	4966599	15
Y	4966600	15
Y	4966601	14
Y	4966602	14
Y	4966603	14
Y	4966604	14
Y	4966605	14
Y	4966606	13
Y	4966607	13
Y	4966608	13
Y	4966609	13
Y	4966610	13
Y	4966611	12
Y	4966612	12
Y	4966613	12
Y	4966614	12
Y	4966615	12
Y	4966616	12
Y	4966617	12
Y	4966618	12
Y	4966619	12
Y	4966620	13
Y	4966621	15
Y	4966622	15
Y	4966623	16
Y	4966624	16
Y	4966625	16
Y	4966626	17
Y	4966627	17
Y	4966628	17
Y	4966629	16
Y	4966630	16
Y	4966631	17
Y	4966632	17
Y	4966633	17
Y	4966634	17
Y	4966635	17
Y	4966636	17
Y	4966637	17
Y	4966638	17
Y	4966639	17
Y	4966640	17
Y	4966641	17
Y	4966642	17
Y	4966643	16
Y	4966644	15
Y	4966645	15
Y	4966646	15
Y	4966647	15
Y	4966648	15
Y	4966649	15
Y	4966650	15
Y	4966651	15
Y	4966652	15
Y	4966653	15
Y	4966654	16
Y	4966655	16
Y	4966656	16
Y	4966657	16
Y	4966658	16
Y	4966659	16
Y	4966660	16
Y	4966661	15
Y	4966662	15
Y	4966663	14
Y	4966664	14
Y	4966665	13
Y	4966666	13
Y	4966667	13
Y	4966668	12
Y	4966669	12
Y	4966670	12
Y	4966671	12
Y	4966672	12
Y	4966673	12
Y	4966674	12
Y	4966675	12
Y	4966676	12
Y	4966677	13
Y	4966678	13
Y	4966679	13
Y	4966680	12
Y	4966681	12
Y	4966682	12
Y	4966683	12
Y	4966684	10
Y	4966685	10
Y	4966686	10
Y	4966687	11
Y	4966688	13
Y	4966689	13
Y	4966690	13
Y	4966691	13
Y	4966692	13
Y	4966693	14
Y	4966694	14
Y	4966695	15
Y	4966696	15
Y	4966697	15
Y	4966698	15
Y	4966699	16
Y	4966700	16
Y	4966701	16
Y	4966702	16
Y	4966703	16
Y	4966704	16
Y	4966705	16
Y	4966706	16
Y	4966707	16
Y	4966708	16
Y	4966709	16
Y	4966710	17
Y	4966711	17
Y	4966712	17
Y	4966713	16
Y	4966714	16
Y	4966715	16
Y	4966716	17
Y	4966717	17
Y	4966718	17
Y	4966719	18
Y	4966720	18
Y	4966721	17
Y	4966722	15
Y	4966723	15
Y	4966724	14
Y	4966725	14
Y	4966726	15
Y	4966727	14
Y	4966728	14
Y	4966729	14
Y	4966730	14
Y	4966731	15
Y	4966732	14
Y	4966733	14
Y	4966734	14
Y	4966735	14
Y	4966736	14
Y	4966737	14
Y	4966738	14
Y	4966739	14
Y	4966740	14
Y	4966741	14
Y	4966742	14
Y	4966743	14
Y	4966744	15
Y	4966745	15
Y	4966746	15
Y	4966747	15
Y	4966748	15
Y	4966749	15
Y	4966750	16
Y	4966751	16
Y	4966752	16
Y	4966753	16
Y	4966754	16
Y	4966755	15
Y	4966756	15
Y	4966757	15
Y	4966758	16
Y	4966759	17
Y	4966760	17
Y	4966761	17
Y	4966762	17
Y	4966763	17
Y	4966764	18
Y	4966765	18
Y	4966766	18
Y	4966767	18
Y	4966768	18
Y	4966769	18
Y	4966770	18
Y	4966771	18
Y	4966772	18
Y	4966773	20
Y	4966774	20
Y	4966775	20
Y	4966776	21
Y	4966777	21
Y	4966778	21
Y	4966779	21
Y	4966780	21
Y	4966781	21
Y	4966782	21
Y	4966783	20
Y	4966784	20
Y	4966785	20
Y	4966786	21
Y	4966787	21
Y	4966788	20
Y	4966789	18
Y	4966790	18
Y	4966791	18
Y	4966792	18
Y	4966793	18
Y	4966794	17
Y	4966795	17
Y	4966796	16
Y	4966797	16
Y	4966798	16
Y	4966799	16
Y	4966800	15
Y	4966801	15
Y	4966802	15
Y	4966803	16
Y	4966804	16
Y	4966805	16
Y	4966806	16
Y	4966807	16
Y	4966808	16
Y	4966809	16
Y	4966810	16
Y	4966811	15
Y	4966812	15
Y	4966813	15
Y	4966814	15
Y	4966815	15
Y	4966816	16
Y	4966817	15
Y	4966818	15
Y	4966819	17
Y	4966820	16
Y	4966821	16
Y	4966822	17
Y	4966823	17
Y	4966824	17
Y	4966825	17
Y	4966826	17
Y	4966827	16
Y	4966828	16
Y	4966829	16
Y	4966830	16
Y	4966831	16
Y	4966832	15
Y	4966833	15
Y	4966834	15
Y	4966835	15
Y	4966836	15
Y	4966837	15
Y	4966838	15
Y	4966839	15
Y	4966840	15
Y	4966841	15
Y	4966842	15
Y	4966843	15
Y	4966844	15
Y	4966845	14
Y	4966846	14
Y	4966847	14
Y	4966848	14
Y	4966849	14
Y	4966850	14
Y	4966851	13
Y	4966852	13
Y	4966853	13
Y	4966854	13
Y	4966855	13
Y	4966856	13
Y	4966857	13
Y	4966858	13
Y	4966859	12
Y	4966860	11
Y	4966861	11
Y	4966862	11
Y	4966863	11
Y	4966864	11
Y	4966865	10
Y	4966866	10
Y	4966867	10
Y	4966868	10
Y	4966869	10
Y	4966870	10
Y	4966871	10
Y	4966872	10
Y	4966873	10
Y	4966874	8
Y	4966875	8
Y	4966876	8
Y	4966877	7
Y	4966878	7
Y	4966879	6
Y	4966880	6
Y	4966881	6
Y	4966882	6
Y	4966883	6
Y	4966884	6
Y	4966885	6
Y	4966886	6
Y	4966887	5
Y	4966888	5
Y	4966889	5
Y	4966890	5
Y	4966891	5
Y	4966892	5
Y	4966893	5
Y	4966894	5
Y	4966895	5
Y	4966896	5
Y	4966897	5
Y	4966898	5
Y	4966899	5
Y	4966900	5
Y	4966901	5
Y	4966902	5
Y	4966903	5
Y	4966904	4
Y	4966905	4
Y	4966906	4
Y	4966907	4
Y	4966908	4
Y	4966909	4
Y	4966910	4
Y	4966911	4
Y	4966912	4
Y	4966913	4
Y	4966914	4
Y	4966915	4
Y	4966916	4
Y	4966917	3
Y	4966918	3
Y	4966919	3
Y	4966920	1
Y	4966921	1
Y	4966922	1
Y	4966987	1
Y	4966988	1
Y	4966989	1
Y	4966990	1
Y	4966991	1
Y	4966992	1
Y	4966993	1
Y	4966994	1
Y	4966995	1
Y	4966996	1
Y	4966997	1
Y	4966998	1
Y	4966999	1
Y	4967000	1
Y	4967001	1
Y	4967002	1
Y	4967003	1
Y	4967004	1
Y	4967005	1
Y	4967006	1
Y	4967007	1
Y	4967008	1
Y	4967009	1
Y	4967010	1
Y	4967011	1
Y	4967012	1
Y	4967013	1
Y	4967014	2
Y	4967015	2
Y	4967016	2
Y	4967017	2
Y	4967018	2
Y	4967019	2
Y	4967020	2
Y	4967021	2
Y	4967022	2
Y	4967023	2
Y	4967024	2
Y	4967025	2
Y	4967026	3
Y	4967027	3
Y	4967028	3
Y	4967029	3
Y	4967030	3
Y	4967031	4
Y	4967032	4
Y	4967033	4
Y	4967034	4
Y	4967035	4
Y	4967036	4
Y	4967037	4
Y	4967038	4
Y	4967039	4
Y	4967040	5
Y	4967041	5
Y	4967042	5
Y	4967043	5
Y	4967044	5
Y	4967045	5
Y	4967046	5
Y	4967047	5
Y	4967048	5
Y	4967049	5
Y	4967050	5
Y	4967051	5
Y	4967052	5
Y	4967053	5
Y	4967054	5
Y	4967055	5
Y	4967056	6
Y	4967057	6
Y	4967058	6
Y	4967059	6
Y	4967060	6
Y	4967061	6
Y	4967062	6
Y	4967063	6
Y	4967064	6
Y	4967065	6
Y	4967066	6
Y	4967067	6
Y	4967068	6
Y	4967069	6
Y	4967070	6
Y	4967071	6
Y	4967072	6
Y	4967073	6
Y	4967074	6
Y	4967075	6
Y	4967076	6
Y	4967077	6
Y	4967078	6
Y	4967079	6
Y	4967080	6
Y	4967081	6
Y	4967082	6
Y	4967083	6
Y	4967084	6
Y	4967085	6
Y	4967086	6
Y	4967087	6
Y	4967088	5
Y	4967089	5
Y	4967090	5
Y	4967091	5
Y	4967092	5
Y	4967093	5
Y	4967094	5
Y	4967095	5
Y	4967096	5
Y	4967097	5
Y	4967098	5
Y	4967099	5
Y	4967100	5
Y	4967101	5
Y	4967102	5
Y	4967103	5
Y	4967104	5
Y	4967105	5
Y	4967106	5
Y	4967107	5
Y	4967108	5
Y	4967109	5
Y	4967110	5
Y	4967111	5
Y	4967112	5
Y	4967113	5
Y	4967114	5
Y	4967115	4
Y	4967116	4
Y	4967117	4
Y	4967118	4
Y	4967119	4
Y	4967120	4
Y	4967121	4
Y	4967122	4
Y	4967123	4
Y	4967124	4
Y	4967125	4
Y	4967126	4
Y	4967127	3
Y	4967128	3
Y	4967129	3
Y	4967130	3
Y	4967131	3
Y	4967132	2
Y	4967133	2
Y	4967134	2
Y	4967135	2
Y	4967136	2
Y	4967137	2
Y	4967138	2
Y	4967139	2
Y	4967140	2
Y	4967141	1
Y	4967142	1
Y	4967143	1
Y	4967144	1
Y	4967145	1
Y	4967146	1
Y	4967147	1
Y	4967148	1
Y	4967149	1
Y	4967150	1
Y	4967151	1
Y	4967152	1
Y	4967153	1
Y	4967154	1
Y	4967155	1
Y	4967156	1
Y	4967479	1
Y	4967480	1
Y	4967481	1
Y	4967482	1
Y	4967483	1
Y	4967484	1
Y	4967485	1
Y	4967486	1
Y	4967487	2
Y	4967488	2
Y	4967489	2
Y	4967490	2
Y	4967491	2
Y	4967492	2
Y	4967493	2
Y	4967494	2
Y	4967495	2
Y	4967496	2
Y	4967497	2
Y	4967498	2
Y	4967499	2
Y	4967500	2
Y	4967501	3
Y	4967502	3
Y	4967503	4
Y	4967504	4
Y	4967505	4
Y	4967506	4
Y	4967507	4
Y	4967508	4
Y	4967509	5
Y	4967510	6
Y	4967511	6
Y	4967512	6
Y	4967513	6
Y	4967514	6
Y	4967515	6
Y	4967516	6
Y	4967517	6
Y	4967518	6
Y	4967519	6
Y	4967520	6
Y	4967521	6
Y	4967522	6
Y	4967523	6
Y	4967524	6
Y	4967525	6
Y	4967526	6
Y	4967527	6
Y	4967528	6
Y	4967529	6
Y	4967530	6
Y	4967531	6
Y	4967532	6
Y	4967533	6
Y	4967534	6
Y	4967535	6
Y	4967536	6
Y	4967537	6
Y	4967538	6
Y	4967539	6
Y	4967540	6
Y	4967541	6
Y	4967542	6
Y	4967543	6
Y	4967544	6
Y	4967545	6
Y	4967546	6
Y	4967547	6
Y	4967548	6
Y	4967549	6
Y	4967550	8
Y	4967551	8
Y	4967552	8
Y	4967553	9
Y	4967554	9
Y	4967555	9
Y	4967556	9
Y	4967557	9
Y	4967558	9
Y	4967559	9
Y	4967560	9
Y	4967561	10
Y	4967562	10
Y	4967563	10
Y	4967564	10
Y	4967565	10
Y	4967566	10
Y	4967567	10
Y	4967568	10
Y	4967569	10
Y	4967570	10
Y	4967571	10
Y	4967572	10
Y	4967573	10
Y	4967574	11
Y	4967575	11
Y	4967576	11
Y	4967577	11
Y	4967578	11
Y	4967579	11
Y	4967580	10
Y	4967581	10
Y	4967582	10
Y	4967583	10
Y	4967584	10
Y	4967585	10
Y	4967586	10
Y	4967587	10
Y	4967588	9
Y	4967589	9
Y	4967590	9
Y	4967591	9
Y	4967592	9
Y	4967593	9
Y	4967594	9
Y	4967595	9
Y	4967596	9
Y	4967597	9
Y	4967598	9
Y	4967599	9
Y	4967600	9
Y	4967601	9
Y	4967602	8
Y	4967603	8
Y	4967604	7
Y	4967605	7
Y	4967606	7
Y	4967607	7
Y	4967608	7
Y	4967609	7
Y	4967610	6
Y	4967611	5
Y	4967612	5
Y	4967613	5
Y	4967614	5
Y	4967615	5
Y	4967616	5
Y	4967617	5
Y	4967618	6
Y	4967619	6
Y	4967620	6
Y	4967621	7
Y	4967622	7
Y	4967623	7
Y	4967624	7
Y	4967625	7
Y	4967626	7
Y	4967627	7
Y	4967628	8
Y	4967629	8
Y	4967630	8
Y	4967631	8
Y	4967632	8
Y	4967633	8
Y	4967634	8
Y	4967635	8
Y	4967636	8
Y	4967637	8
Y	4967638	9
Y	4967639	9
Y	4967640	9
Y	4967641	9
Y	4967642	9
Y	4967643	9
Y	4967644	9
Y	4967645	9
Y	4967646	11
Y	4967647	12
Y	4967648	12
Y	4967649	12
Y	4967650	12
Y	4967651	10
Y	4967652	10
Y	4967653	10
Y	4967654	9
Y	4967655	9
Y	4967656	9
Y	4967657	9
Y	4967658	9
Y	4967659	9
Y	4967660	9
Y	4967661	9
Y	4967662	8
Y	4967663	8
Y	4967664	8
Y	4967665	8
Y	4967666	8
Y	4967667	8
Y	4967668	8
Y	4967669	8
Y	4967670	8
Y	4967671	8
Y	4967672	8
Y	4967673	8
Y	4967674	8
Y	4967675	7
Y	4967676	7
Y	4967677	7
Y	4967678	7
Y	4967679	7
Y	4967680	7
Y	4967681	7
Y	4967682	7
Y	4967683	7
Y	4967684	7
Y	4967685	7
Y	4967686	7
Y	4967687	7
Y	4967688	7
Y	4967689	7
Y	4967690	7
Y	4967691	7
Y	4967692	7
Y	4967693	7
Y	4967694	7
Y	4967695	7
Y	4967696	7
Y	4967697	7
Y	4967698	7
Y	4967699	7
Y	4967700	7
Y	4967701	7
Y	4967702	7
Y	4967703	7
Y	4967704	7
Y	4967705	7
Y	4967706	7
Y	4967707	7
Y	4967708	7
Y	4967709	7
Y	4967710	7
Y	4967711	7
Y	4967712	7
Y	4967713	7
Y	4967714	7
Y	4967715	7
Y	4967716	7
Y	4967717	7
Y	4967718	7
Y	4967719	6
Y	4967720	6
Y	4967721	6
Y	4967722	5
Y	4967723	5
Y	4967724	5
Y	4967725	5
Y	4967726	5
Y	4967727	5
Y	4967728	5
Y	4967729	4
Y	4967730	4
Y	4967731	4
Y	4967732	4
Y	4967733	4
Y	4967734	4
Y	4967735	4
Y	4967736	4
Y	4967737	4
Y	4967738	4
Y	4967739	3
Y	4967740	3
Y	4967741	3
Y	4967742	3
Y	4967743	3
Y	4967744	3
Y	4967745	3
Y	4967746	3
Y	4967747	1
Y	4967765	1
Y	4967766	1
Y	4967767	1
Y	4967768	1
Y	4967769	1
Y	4967770	1
Y	4967771	1
Y	4967772	1
Y	4967773	1
Y	4967774	1
Y	4967775	1
Y	4967776	1
Y	4967777	1
Y	4967778	1
Y	4967779	1
Y	4967780	1
Y	4967781	1
Y	4967782	1
Y	4967783	2
Y	4967784	2
Y	4967785	3
Y	4967786	5
Y	4967787	5
Y	4967788	5
Y	4967789	5
Y	4967790	6
Y	4967791	6
Y	4967792	6
Y	4967793	6
Y	4967794	6
Y	4967795	6
Y	4967796	6
Y	4967797	6
Y	4967798	6
Y	4967799	6
Y	4967800	6
Y	4967801	6
Y	4967802	6
Y	4967803	6
Y	4967804	6
Y	4967805	6
Y	4967806	7
Y	4967807	7
Y	4967808	8
Y	4967809	8
Y	4967810	8
Y	4967811	8
Y	4967812	8
Y	4967813	8
Y	4967814	8
Y	4967815	9
Y	4967816	9
Y	4967817	9
Y	4967818	10
Y	4967819	10
Y	4967820	10
Y	4967821	10
Y	4967822	10
Y	4967823	10
Y	4967824	11
Y	4967825	11
Y	4967826	11
Y	4967827	11
Y	4967828	11
Y	4967829	11
Y	4967830	11
Y	4967831	11
Y	4967832	11
Y	4967833	11
Y	4967834	11
Y	4967835	11
Y	4967836	12
Y	4967837	13
Y	4967838	13
Y	4967839	13
Y	4967840	13
Y	4967841	14
Y	4967842	14
Y	4967843	14
Y	4967844	14
Y	4967845	14
Y	4967846	15
Y	4967847	16
Y	4967848	16
Y	4967849	16
Y	4967850	16
Y	4967851	16
Y	4967852	17
Y	4967853	17
Y	4967854	17
Y	4967855	17
Y	4967856	17
Y	4967857	17
Y	4967858	17
Y	4967859	18
Y	4967860	18
Y	4967861	18
Y	4967862	18
Y	4967863	18
Y	4967864	18
Y	4967865	18
Y	4967866	17
Y	4967867	17
Y	4967868	17
Y	4967869	17
Y	4967870	17
Y	4967871	17
Y	4967872	17
Y	4967873	17
Y	4967874	17
Y	4967875	17
Y	4967876	17
Y	4967877	17
Y	4967878	17
Y	4967879	17
Y	4967880	17
Y	4967881	17
Y	4967882	17
Y	4967883	17
Y	4967884	16
Y	4967885	16
Y	4967886	15
Y	4967887	13
Y	4967888	13
Y	4967889	13
Y	4967890	13
Y	4967891	12
Y	4967892	12
Y	4967893	12
Y	4967894	12
Y	4967895	12
Y	4967896	12
Y	4967897	12
Y	4967898	13
Y	4967899	13
Y	4967900	13
Y	4967901	13
Y	4967902	13
Y	4967903	13
Y	4967904	13
Y	4967905	13
Y	4967906	13
Y	4967907	12
Y	4967908	12
Y	4967909	11
Y	4967910	11
Y	4967911	11
Y	4967912	12
Y	4967913	12
Y	4967914	13
Y	4967915	13
Y	4967916	12
Y	4967917	12
Y	4967918	13
Y	4967919	13
Y	4967920	13
Y	4967921	15
Y	4967922	15
Y	4967923	15
Y	4967924	15
Y	4967925	14
Y	4967926	15
Y	4967927	15
Y	4967928	15
Y	4967929	16
Y	4967930	16
Y	4967931	16
Y	4967932	16
Y	4967933	16
Y	4967934	18
Y	4967935	18
Y	4967936	18
Y	4967937	18
Y	4967938	17
Y	4967939	17
Y	4967940	17
Y	4967941	17
Y	4967942	16
Y	4967943	16
Y	4967944	16
Y	4967945	16
Y	4967946	16
Y	4967947	15
Y	4967948	14
Y	4967949	14
Y	4967950	14
Y	4967951	14
Y	4967952	14
Y	4967953	13
Y	4967954	13
Y	4967955	13
Y	4967956	13
Y	4967957	13
Y	4967958	13
Y	4967959	13
Y	4967960	12
Y	4967961	12
Y	4967962	12
Y	4967963	12
Y	4967964	12
Y	4967965	12
Y	4967966	12
Y	4967967	12
Y	4967968	12
Y	4967969	12
Y	4967970	12
Y	4967971	12
Y	4967972	12
Y	4967973	12
Y	4967974	12
Y	4967975	12
Y	4967976	12
Y	4967977	12
Y	4967978	12
Y	4967979	12
Y	4967980	12
Y	4967981	12
Y	4967982	12
Y	4967983	12
Y	4967984	12
Y	4967985	12
Y	4967986	12
Y	4967987	12
Y	4967988	12
Y	4967989	12
Y	4967990	12
Y	4967991	12
Y	4967992	12
Y	4967993	12
Y	4967994	12
Y	4967995	10
Y	4967996	10
Y	4967997	10
Y	4967998	10
Y	4967999	9
Y	4968000	9
Y	4968001	9
Y	4968002	9
Y	4968003	9
Y	4968004	9
Y	4968005	9
Y	4968006	9
Y	4968007	9
Y	4968008	9
Y	4968009	9
Y	4968010	9
Y	4968011	9
Y	4968012	9
Y	4968013	8
Y	4968014	8
Y	4968015	6
Y	4968016	6
Y	4968017	6
Y	4968018	6
Y	4968019	5
Y	4968020	5
Y	4968021	5
Y	4968022	5
Y	4968023	5
Y	4968024	5
Y	4968025	5
Y	4968026	5
Y	4968027	4
Y	4968028	4
Y	4968029	4
Y	4968030	3
Y	4968031	3
Y	4968032	3
Y	4968033	3
Y	4968034	3
Y	4968035	1
Y	4968036	1
Y	4968037	1
Y	4968099	1
Y	4968100	2
Y	4968101	2
Y	4968102	2
Y	4968103	2
Y	4968104	2
Y	4968105	2
Y	4968106	2
Y	4968107	2
Y	4968108	2
Y	4968109	2
Y	4968110	2
Y	4968111	2
Y	4968112	2
Y	4968113	2
Y	4968114	2
Y	4968115	2
Y	4968116	2
Y	4968117	2
Y	4968118	3
Y	4968119	3
Y	4968120	3
Y	4968121	4
Y	4968122	4
Y	4968123	4
Y	4968124	4
Y	4968125	4
Y	4968126	4
Y	4968127	4
Y	4968128	4
Y	4968129	4
Y	4968130	4
Y	4968131	4
Y	4968132	4
Y	4968133	4
Y	4968134	4
Y	4968135	4
Y	4968136	4
Y	4968137	4
Y	4968138	4
Y	4968139	4
Y	4968140	4
Y	4968141	4
Y	4968142	4
Y	4968143	4
Y	4968144	4
Y	4968145	4
Y	4968146	4
Y	4968147	4
Y	4968148	4
Y	4968149	5
Y	4968150	6
Y	4968151	6
Y	4968152	6
Y	4968153	7
Y	4968154	7
Y	4968155	7
Y	4968156	7
Y	4968157	7
Y	4968158	7
Y	4968159	7
Y	4968160	7
Y	4968161	7
Y	4968162	7
Y	4968163	7
Y	4968164	7
Y	4968165	7
Y	4968166	7
Y	4968167	7
Y	4968168	7
Y	4968169	7
Y	4968170	7
Y	4968171	7
Y	4968172	7
Y	4968173	7
Y	4968174	7
Y	4968175	7
Y	4968176	7
Y	4968177	7
Y	4968178	7
Y	4968179	7
Y	4968180	7
Y	4968181	7
Y	4968182	7
Y	4968183	7
Y	4968184	7
Y	4968185	7
Y	4968186	7
Y	4968187	7
Y	4968188	7
Y	4968189	7
Y	4968190	7
Y	4968191	7
Y	4968192	7
Y	4968193	7
Y	4968194	7
Y	4968195	7
Y	4968196	7
Y	4968197	7
Y	4968198	7
Y	4968199	7
Y	4968200	6
Y	4968201	5
Y	4968202	5
Y	4968203	5
Y	4968204	5
Y	4968205	5
Y	4968206	5
Y	4968207	5
Y	4968208	5
Y	4968209	5
Y	4968210	5
Y	4968211	5
Y	4968212	5
Y	4968213	5
Y	4968214	5
Y	4968215	5
Y	4968216	5
Y	4968217	5
Y	4968218	5
Y	4968219	4
Y	4968220	4
Y	4968221	4
Y	4968222	3
Y	4968223	3
Y	4968224	3
Y	4968225	3
Y	4968226	3
Y	4968227	3
Y	4968228	3
Y	4968229	3
Y	4968230	3
Y	4968231	3
Y	4968232	3
Y	4968233	3
Y	4968234	3
Y	4968235	3
Y	4968236	3
Y	4968237	3
Y	4968238	3
Y	4968239	3
Y	4968240	3
Y	4968241	3
Y	4968242	3
Y	4968243	3
Y	4968244	3
Y	4968245	3
Y	4968246	3
Y	4968247	3
Y	4968248	3
Y	4968249	3
Y	4968250	2
Y	4968251	1
Y	4968252	1
Y	4968253	1
Y	4968714	1
Y	4968715	1
Y	4968716	1
Y	4968717	1
Y	4968718	1
Y	4968719	2
Y	4968720	2
Y	4968721	2
Y	4968722	2
Y	4968723	2
Y	4968724	3
Y	4968725	3
Y	4968726	3
Y	4968727	3
Y	4968728	3
Y	4968729	3
Y	4968730	3
Y	4968731	3
Y	4968732	4
Y	4968733	4
Y	4968734	5
Y	4968735	5
Y	4968736	5
Y	4968737	5
Y	4968738	5
Y	4968739	5
Y	4968740	5
Y	4968741	5
Y	4968742	5
Y	4968743	5
Y	4968744	5
Y	4968745	5
Y	4968746	5
Y	4968747	5
Y	4968748	5
Y	4968749	5
Y	4968750	5
Y	4968751	5
Y	4968752	5
Y	4968753	5
Y	4968754	5
Y	4968755	5
Y	4968756	5
Y	4968757	5
Y	4968758	5
Y	4968759	5
Y	4968760	5
Y	4968761	5
Y	4968762	5
Y	4968763	5
Y	4968764	5
